pincode,district,statename,latitude,longitude,officetype
422112,NASHIK,MAHARASHTRA,19.8641343,74.6239296,BO
422402,NASHIK,MAHARASHTRA,19.6858000,73.6582500,BO
413581,LATUR,MAHARASHTRA,18.4189000,76.8419000,BO
413532,LATUR,MAHARASHTRA,18.1068300,75.7774700,BO
413519,LATUR,MAHARASHTRA,18.2621073,77.0823432,BO
413513,LATUR,MAHARASHTRA,17.956900000000001,76.649510000000006,BO
413511,LATUR,MAHARASHTRA,18.5096480,76.8457200,BO
413520,LATUR,MAHARASHTRA,18.2500060,76.4999940,BO
413522,LATUR,MAHARASHTRA,18.1158360,76.7528440,BO
413531,LATUR,MAHARASHTRA,18.3779500,76.5026500,BO
413514,LATUR,MAHARASHTRA,18.8259024,74.3792597,BO
413544,LATUR,MAHARASHTRA,18.8259034,74.3792587,BO
413527,LATUR,MAHARASHTRA,18.1068300,75.7774700,BO
431522,LATUR,MAHARASHTRA,18.5896200,76.5964600,BO
413521,LATUR,MAHARASHTRA,18.1286527,76.7503278,BO
413524,LATUR,MAHARASHTRA,18.4189000,76.8419000,BO
413516,LATUR,MAHARASHTRA,18.0731447,76.593235500000006,BO
413603,OSMANABAD,MAHARASHTRA,18.010041000000001,76.071064100000001,BO
413582,OSMANABAD,MAHARASHTRA,18.1910250,76.0332512,BO
413405,OSMANABAD,MAHARASHTRA,18.1860719,76.0419349,BO
413517,LATUR,MAHARASHTRA,18.3710497,77.1349580,BO
413608,OSMANABAD,MAHARASHTRA,18.185189999999999,75.449659999999994,BO
413507,OSMANABAD,MAHARASHTRA,18.5716990,76.0177080,BO
413604,OSMANABAD,MAHARASHTRA,17.8639530,76.4785710,BO
413504,OSMANABAD,MAHARASHTRA,18.4495119,75.6758187,BO
413506,OSMANABAD,MAHARASHTRA,18.186071900000002,76.041934900000001,BO
413505,OSMANABAD,MAHARASHTRA,18.2279000,76.0567000,BO
413528,OSMANABAD,MAHARASHTRA,18.571708000000001,76.017698999999993,BO
413502,OSMANABAD,MAHARASHTRA,18.2894279,75.4379986,BO
413606,OSMANABAD,MAHARASHTRA,17.8319935,76.6252018,BO
413602,OSMANABAD,MAHARASHTRA,17.804639999999999,76.216200000000001,BO
413623,OSMANABAD,MAHARASHTRA,17.880859999999998,75.942160000000001,BO
431701,HINGOLI,MAHARASHTRA,19.532954,77.233659,BO
413525,OSMANABAD,MAHARASHTRA,18.571705999999999,76.017701000000002,BO
413503,OSMANABAD,MAHARASHTRA,18.2279000,76.0567000,BO
413601,OSMANABAD,MAHARASHTRA,18.019984699999998,76.0654763,BO
413509,OSMANABAD,MAHARASHTRA,18.1925889,76.0552255,BO
431508,PARBHANI,MAHARASHTRA,19.424622,76.725356,BO
431512,HINGOLI,MAHARASHTRA,19.275432,77.067138,BO
431705,HINGOLI,MAHARASHTRA,19.610217,76.983376,BO
431543,HINGOLI,MAHARASHTRA,19.330645,76.94594,BO
431507,JALNA,MAHARASHTRA,19.349444,76.12856,BO
431509,PARBHANI,MAHARASHTRA,19.714918,76.508356,BO
431513,HINGOLI,MAHARASHTRA,19.819984,77.064458,BO
431703,HINGOLI,MAHARASHTRA,19.830282,77.004885,BO
431514,PARBHANI,MAHARASHTRA,19.049285,76.836567,BO
431521,PARBHANI,MAHARASHTRA,19.076897,76.638925,BO
431402,PARBHANI,MAHARASHTRA,19.146344,76.804094,BO
431505,PARBHANI,MAHARASHTRA,19.337591,76.599208,BO
431504,JALNA,MAHARASHTRA,19.873317,76.407134,BO
431702,HINGOLI,MAHARASHTRA,19.713293,77.367778,BO
431536,PARBHANI,MAHARASHTRA,18.858158,76.975514,BO
431541,PARBHANI,MAHARASHTRA,19.167234,76.58598,BO
431511,PARBHANI,MAHARASHTRA,19.224008,77.091552,BO
431537,PARBHANI,MAHARASHTRA,19.277646,76.685141,BO
431506,PARBHANI,MAHARASHTRA,19.368032,76.335633,BO
431501,JALNA,MAHARASHTRA,19.681332,76.277651,BO
431720,PARBHANI,MAHARASHTRA,19.002056,77.015906,BO
431510,PARBHANI,MAHARASHTRA,19.711305,76.730766,BO
431516,PARBHANI,MAHARASHTRA,19.004337,76.500424,BO
431542,HINGOLI,MAHARASHTRA,19.783487,76.759622,BO
431502,JALNA,MAHARASHTRA,19.531025,76.29226,BO
431503,PARBHANI,MAHARASHTRA,19.459686,76.394365,BO
795128,CHURACHANDPUR,MANIPUR,24.398679999999999,93.715379999999996,BO
795006,CHURACHANDPUR,MANIPUR,24.328455000000002,93.653769999999994,BO
795102,CHANDEL,MANIPUR,23.930600999999999,94.042940999999999,BO
795126,KANGPOKPI,MANIPUR,24.622274000000001,93.794568999999996,BO
795129,KANGPOKPI,MANIPUR,25.159880000000001,93.963139999999996,BO
795122,KANGPOKPI,MANIPUR,25.089295,93.928970000000007,BO
795103,THOUBAL,MANIPUR,24.492100000000001,93.988399999999999,BO
795116,JIRIBAM,MANIPUR,24.650676000000001,93.175426000000002,BO
795115,JIRIBAM,MANIPUR,24.799111,93.919511999999997,BO
795113,IMPHAL WEST,MANIPUR,24.757670000000001,93.895970000000005,BO
795145,KAMJONG,MANIPUR,24.718091000000001,94.356711000000004,BO
795130,IMPHAL EAST,MANIPUR,24.72268,93.970104000000006,BO
795146,IMPHAL WEST,MANIPUR,24.858799999999999,93.861800000000002,BO
795004,IMPHAL WEST,MANIPUR,24.794540999999999,93.919162999999998,BO
795010,KAMJONG,MANIPUR,24.834499999999998,94.076549999999997,BO
795007,SENAPATI,MANIPUR,25.319351999999999,94.160510000000002,BO
795002,IMPHAL EAST,MANIPUR,24.89189,93.902590000000004,BO
795003,IMPHAL EAST,MANIPUR,24.805900999999999,93.945353999999995,BO
795124,CHURACHANDPUR,MANIPUR,24.565973700000001,93.644968500000004,BO
795107,KANGPOKPI,MANIPUR,24.995951000000002,93.900299000000004,BO
795131,TENGNOUPAL,MANIPUR,24.831513000000001,94.102256999999994,BO
795133,BISHNUPUR,MANIPUR,24.548274299999999,93.824379300000004,BO
795132,KAKCHING,MANIPUR,24.5516425,93.861112300000002,BO
795015,SENAPATI,MANIPUR,25.375070999999998,94.227119999999999,BO
795106,KANGPOKPI,MANIPUR,25.184705999999998,93.98124,BO
795136,IMPHAL WEST,MANIPUR,24.977416999999999,93.889770999999996,BO
795118,KANGPOKPI,MANIPUR,25.047875000000001,94.132143999999997,BO
795117,CHURACHANDPUR,MANIPUR,24.329201999999999,93.692970000000003,BO
795135,TENGNOUPAL,MANIPUR,24.793949999999999,93.795159999999996,BO
795147,NONEY,MANIPUR,24.574939000000001,93.228453999999999,BO
795159,NONEY,MANIPUR,24.678609999999999,94.270420000000001,BO
795134,KANGPOKPI,MANIPUR,24.660202399999999,93.692217499999998,BO
795112,KANGPOKPI,MANIPUR,24.431892999999999,93.565867999999995,BO
795101,CHANDEL,MANIPUR,24.294450999999999,93.836590999999999,BO
795144,UKHRUL,MANIPUR,25.237949,94.279696000000001,BO
795008,IMPHAL EAST,MANIPUR,24.4619,93.564400000000006,BO
795139,CHURACHANDPUR,MANIPUR,24.240390000000001,93.562646000000001,BO
795142,UKHRUL,MANIPUR,25.194016999999999,94.326051000000007,BO
795138,THOUBAL,MANIPUR,24.655387999999999,94.022690999999995,BO
795143,PHERZAWL,MANIPUR,24.2271,93.200500000000005,BO
795141,TAMENGLONG,MANIPUR,24.839623,93.305605999999997,BO
795125,TAMENGLONG,MANIPUR,24.956399999999999,93.716809999999995,BO
795104,SENAPATI,MANIPUR,25.429690000000001,94.118970000000004,BO
796701,LUNGLEI,MIZORAM,23.245999000000001,92.484648199999995,BO
796091,KOLASIB,MIZORAM,24.4081279,92.685865300000003,BO
796015,AIZAWL,MIZORAM,23.809728700000001,92.733074299999998,BO
796190,AIZAWL,MIZORAM,23.492695000000001,92.705294199999997,BO
796007,AIZAWL,MIZORAM,23.754052399999999,92.718493899999999,BO
795149,KANGPOKPI,MANIPUR,24.684422000000001,94.059611000000004,BO
795009,IMPHAL WEST,MANIPUR,24.702207999999999,93.904470000000003,BO
795148,THOUBAL,MANIPUR,24.551254,94.007329999999996,BO
796111,AIZAWL,MIZORAM,24.224550799999999,92.976855,BO
796770,AIZAWL,MIZORAM,22.618115800000002,92.641235499999993,BO
796321,CHAMPHAI,MIZORAM,23.488499000000001,93.337159200000002,BO
796891,LAWNGTLAI,MIZORAM,22.2308114,92.793692300000004,BO
796005,AIZAWL,MIZORAM,23.648587899999999,92.726347399999995,BO
796081,KOLASIB,MIZORAM,24.199214099999999,92.540953000000002,BO
796310,KHAWZAWL,MIZORAM,23.448561600000001,93.209418700000001,BO
796070,KOLASIB,MIZORAM,24.023995599999999,92.667338799999996,BO
796571,Hnahthial,MIZORAM,22.835778900000001,92.9529833,BO
796751,LUNGLEI,MIZORAM,22.9143562,92.475296200000003,BO
796901,SAIHA,MIZORAM,22.287398700000001,92.872635000000002,BO
796320,CHAMPHAI,MIZORAM,23.194156100000001,93.250966000000005,BO
796501,MAMIT,MIZORAM,23.459919500000002,92.601635400000006,BO
796431,MAMIT,MIZORAM,23.7117608,92.327181100000004,BO
796290,SAITUAL,MIZORAM,23.976391899999999,93.213993099999996,BO
796291,SAITUAL,MIZORAM,23.970390099999999,93.290897900000004,BO
796441,AIZAWL,MIZORAM,23.986474099999999,92.489830600000005,BO
796161,AIZAWL,MIZORAM,23.721622700000001,92.855554699999999,BO
796181,SERCHHIP,MIZORAM,23.319971599999999,92.971297399999997,BO
796186,SERCHHIP,MIZORAM,23.2187953,92.728003900000004,BO
796261,SAITUAL,MIZORAM,23.7699301,92.946717699999994,BO
796410,KOLASIB,MIZORAM,23.898903799999999,92.674376899999999,BO
797103,DIMAPUR,NAGALAND,25.708769,93.653841999999997,BO
798614,MOKOKCHUNG,NAGALAND,26.428744999999999,94.6160833,BO
797104,PHEK,NAGALAND,25.776123999999999,94.399078000000003,BO
798603,MON,NAGALAND,26.370046599999998,94.937443299999998,BO
797099,WOKHA,NAGALAND,26.095193200000001,94.255914700000005,BO
797115,DIMAPUR,NAGALAND,25.888895000000002,93.764044999999996,BO
798627,ZUNHEBOTO,NAGALAND,26.148995299999999,94.525448499999996,BO
796691,LUNGLEI,MIZORAM,22.932185499999999,92.751877500000006,BO
796017,AIZAWL,MIZORAM,23.981244799999999,92.930924899999994,BO
796470,AIZAWL,MIZORAM,24.1449496,92.337465800000004,BO
796009,AIZAWL,MIZORAM,23.745169199999999,92.691453899999999,BO
689664,PATHANAMTHITTA,KERALA,9.3100000,76.8300000,BO
689653,PATHANAMTHITTA,KERALA,9.2800000,76.8200000,BO
797003,KOHIMA,NAGALAND,25.6144374,94.116280799999998,BO
797002,KOHIMA,NAGALAND,25.651758300000001,94.022143299999996,BO
797120,KOHIMA,NAGALAND,25.712395000000001,94.040923300000003,BO
797006,KOHIMA,NAGALAND,25.559217799999999,94.142570599999999,BO
798611,KIPHIRE,NAGALAND,25.799900000000001,94.911299999999997,BO
797111,WOKHA,NAGALAND,26.269433299999999,94.335475000000002,BO
797112,DIMAPUR,NAGALAND,25.925899999999999,93.920699999999997,BO
797116,DIMAPUR,NAGALAND,25.868410900000001,93.751015499999994,BO
691312,KOLLAM,KERALA,8.9600000,76.9900000,BO
691322,KOLLAM,KERALA,9.0000000,76.9000000,BO
691311,KOLLAM,KERALA,8.8700000,76.9800000,BO
691533,KOLLAM,KERALA,8.8700000,76.9100000,BO
691306,KOLLAM,KERALA,8.9000000,76.9100000,BO
689662,PATHANAMTHITTA,KERALA,9.3400000,76.8500000,BO
689699,PATHANAMTHITTA,KERALA,9.2400000,76.9300000,BO
689667,PATHANAMTHITTA,KERALA,9.3300000,76.9800000,BO
689673,PATHANAMTHITTA,KERALA,9.3900000,76.8000000,BO
689692,PATHANAMTHITTA,KERALA,9.2500000,76.8500000,BO
689642,PATHANAMTHITTA,KERALA,9.3200000,76.7300000,BO
691584,KOLLAM,KERALA,8.9700000,76.5600000,BO
691583,KOLLAM,KERALA,9.0100000,76.5400000,BO
690542,KOLLAM,KERALA,9.0800000,76.4900000,BO
690538,KOLLAM,KERALA,9.0200000,76.6500000,BO
691331,KOLLAM,KERALA,9.0300000,76.9300000,BO
691333,KOLLAM,KERALA,8.9600000,76.9200000,BO
689696,KOLLAM,KERALA,9.0800000,76.9100000,BO
689695,KOLLAM,KERALA,9.0900000,76.8200000,BO
691508,KOLLAM,KERALA,9.0600000,76.8400000,BO
691310,KOLLAM,KERALA,8.8500000,77.0300000,BO
691309,KOLLAM,KERALA,9.0000000,77.1100000,BO
691536,KOLLAM,KERALA,8.7800000,76.9200000,BO
691505,KOLLAM,KERALA,9.0000000,76.7000000,BO
691520,KOLLAM,KERALA,8.9300000,76.8200000,BO
691500,KOLLAM,KERALA,9.0300000,76.6500000,BO
691010,KOLLAM,KERALA,8.8700000,76.6000000,BO
691601,KOLLAM,KERALA,8.9800000,76.6100000,BO
691503,KOLLAM,KERALA,8.9800000,76.6500000,BO
691577,KOLLAM,KERALA,8.9200000,76.6700000,BO
691501,KOLLAM,KERALA,8.9700000,76.6700000,BO
691576,KOLLAM,KERALA,8.9000000,76.6900000,BO
691578,KOLLAM,KERALA,8.8200000,76.7300000,BO
690547,KOLLAM,KERALA,9.1100000,76.4800000,BO
689544,PATHANAMTHITTA,KERALA,9.4051270,76.6963920,BO
689543,PATHANAMTHITTA,KERALA,9.4077270,76.6408820,BO
689510,ALAPPUZHA,KERALA,9.3074010,76.5632730,BO
689532,PATHANAMTHITTA,KERALA,9.3244520,76.6767400,BO
689533,PATHANAMTHITTA,KERALA,9.3282820,76.6889290,BO
691532,KOLLAM,KERALA,8.9600000,76.8300000,BO
691507,KOLLAM,KERALA,9.0200000,76.7000000,BO
691531,KOLLAM,KERALA,9.0000000,76.7800000,BO
691537,KOLLAM,KERALA,8.8900000,76.7400000,BO
691510,KOLLAM,KERALA,8.8900000,76.7900000,BO
691509,KOLLAM,KERALA,8.9200000,76.7400000,BO
691521,KOLLAM,KERALA,9.0800000,76.7300000,BO
695603,THIRUVANANTHAPURAM,KERALA,8.7963350,76.8001560,BO
695313,THIRUVANANTHAPURAM,KERALA,8.64,76.87,BO
695104,THIRUVANANTHAPURAM,KERALA,8.66,76.83,BO
695601,THIRUVANANTHAPURAM,KERALA,8.7560220,76.8693570,BO
695608,THIRUVANANTHAPURAM,KERALA,8.7531170,76.9388000,BO
695605,THIRUVANANTHAPURAM,KERALA,8.7402110,76.8049250,BO
695306,THIRUVANANTHAPURAM,KERALA,8.66,76.77,BO
695311,THIRUVANANTHAPURAM,KERALA,8.7592400,76.7199590,BO
689589,PATHANAMTHITTA,KERALA,9.4743470,76.6704890,BO
689587,PATHANAMTHITTA,KERALA,9.4300000,76.6900000,BO
689586,PATHANAMTHITTA,KERALA,9.4163230,76.7302540,BO
695501,THIRUVANANTHAPURAM,KERALA,8.3600000,77.0300000,BO
695123,THIRUVANANTHAPURAM,KERALA,8.3942230,77.0751540,BO
695122,THIRUVANANTHAPURAM,KERALA,8.3406390,77.1168750,BO
695583,THIRUVANANTHAPURAM,KERALA,8.5200000,76.8900000,BO
695607,THIRUVANANTHAPURAM,KERALA,8.66,76.93,BO
695615,THIRUVANANTHAPURAM,KERALA,8.66,76.97,BO
695141,THIRUVANANTHAPURAM,KERALA,8.7391057,76.7324333,BO
695606,THIRUVANANTHAPURAM,KERALA,8.7150330,76.9236400,BO
695586,THIRUVANANTHAPURAM,KERALA,8.57,76.84,BO
695612,THIRUVANANTHAPURAM,KERALA,8.7447850,76.9160000,BO
695609,THIRUVANANTHAPURAM,KERALA,8.7544550,76.9960500,BO
695604,THIRUVANANTHAPURAM,KERALA,8.8216350,76.8219850,BO
695146,THIRUVANANTHAPURAM,KERALA,8.7703400,76.7628690,BO
695541,THIRUVANANTHAPURAM,KERALA,8.6400000,77.0600000,BO
695571,THIRUVANANTHAPURAM,KERALA,8.4900000,77.0600000,BO
695043,THIRUVANANTHAPURAM,KERALA,8.5700000,76.9700000,BO
695572,THIRUVANANTHAPURAM,KERALA,8.5200000,77.1200000,BO
695002,THIRUVANANTHAPURAM,KERALA,8.4500000,76.9800000,BO
695542,THIRUVANANTHAPURAM,KERALA,8.6000000,77.0800000,BO
695506,THIRUVANANTHAPURAM,KERALA,8.3000000,77.1100000,BO
695124,THIRUVANANTHAPURAM,KERALA,8.4400000,77.1400000,BO
695504,THIRUVANANTHAPURAM,KERALA,8.4100000,77.2000000,BO
695524,THIRUVANANTHAPURAM,KERALA,8.4100000,77.1300000,BO
673580,KOZHIKODE,KERALA,11.4400000,76.0000000,BO
679336,PALAKKAD,KERALA,11.3361000,75.8351000,BO
695521,THIRUVANANTHAPURAM,KERALA,8.3800000,77.0000000,BO
695551,THIRUVANANTHAPURAM,KERALA,8.6800000,77.1300000,BO
695543,THIRUVANANTHAPURAM,KERALA,8.5500000,77.0500000,BO
695006,THIRUVANANTHAPURAM,KERALA,8.5000000,77.0100000,BO
695575,THIRUVANANTHAPURAM,KERALA,8.5549960,77.0760720,BO
695573,THIRUVANANTHAPURAM,KERALA,8.4900000,76.9900000,BO
695563,THIRUVANANTHAPURAM,KERALA,8.7200000,77.0700000,BO
695562,THIRUVANANTHAPURAM,KERALA,8.7100000,77.0100000,BO
673603,KOZHIKODE,KERALA,11.3900000,76.0800000,BO
673573,KOZHIKODE,KERALA,11.4800000,75.9300000,BO
673586,KOZHIKODE,KERALA,11.4700000,76.0200000,BO
673582,KOZHIKODE,KERALA,11.3800000,76.0100000,BO
673585,KOZHIKODE,KERALA,11.3300000,75.8700000,BO
673602,KOZHIKODE,KERALA,11.2800000,76.0300000,BO
673604,KOZHIKODE,KERALA,11.3500000,76.0800000,BO
673571,KOZHIKODE,KERALA,11.3100000,75.8600000,BO
673572,KOZHIKODE,KERALA,11.3800000,75.8800000,BO
673596,WAYANAD,KERALA,11.7000000,76.1600000,BO
673122,WAYANAD,KERALA,11.6000000,76.0400000,BO
673593,WAYANAD,KERALA,11.6400000,76.2400000,BO
673019,KOZHIKODE,KERALA,11.2400000,75.8900000,BO
673016,KOZHIKODE,KERALA,11.2500000,75.8400000,BO
673631,KOZHIKODE,KERALA,11.1600000,75.8600000,BO
673303,KOZHIKODE,KERALA,11.3500000,75.7400000,BO
673017,KOZHIKODE,KERALA,11.2600000,75.8300000,BO
673008,KOZHIKODE,KERALA,11.2600000,75.8800000,BO
673576,WAYANAD,KERALA,11.5400000,76.0400000,BO
673581,WAYANAD,KERALA,11.5400000,76.2700000,BO
673592,WAYANAD,KERALA,11.6100000,76.2300000,BO
673579,WAYANAD,KERALA,11.8300000,76.2200000,BO
673575,WAYANAD,KERALA,11.6700000,75.9600000,BO
673577,WAYANAD,KERALA,11.4800000,76.1800000,BO
673591,WAYANAD,KERALA,11.6700000,76.1800000,BO
670621,KANNUR,KERALA,11.871886699999999,75.453407999999996,BO
670006,KANNUR,KERALA,11.8820184,75.4282772,BO
670301,KANNUR,KERALA,11.961070599999999,75.297667200000006,BO
670009,KANNUR,KERALA,11.8776330,75.3721399,BO
670612,KANNUR,KERALA,11.9024730,75.5110502,BO
670644,WAYANAD,KERALA,11.8400000,75.9000000,BO
670645,WAYANAD,KERALA,11.8200000,76.0200000,BO
670646,WAYANAD,KERALA,11.9500000,76.0400000,BO
670142,KANNUR,KERALA,12.0222493,75.4600465,BO
670511,KANNUR,KERALA,12.2526669,75.4199054,BO
670581,KANNUR,KERALA,12.201352699999999,75.385942600000007,BO
670632,KANNUR,KERALA,12.1002051,75.5778849,BO
670571,KANNUR,KERALA,12.1619927,75.4956399,BO
670594,KANNUR,KERALA,11.8929226,75.4079289,BO
670561,KANNUR,KERALA,11.9629007,75.3671336,BO
670622,KANNUR,KERALA,11.8332701,75.4686217,BO
670592,KANNUR,KERALA,11.9493749,75.4475820,BO
670601,KANNUR,KERALA,11.9565822,75.3876042,BO
670631,KANNUR,KERALA,12.0559197,75.5546092,BO
670308,KANNUR,KERALA,12.0735612,75.183206400000003,BO
670633,KANNUR,KERALA,12.0373304,75.6063437,BO
670307,KANNUR,KERALA,12.0914230,75.1955580,BO
670502,KANNUR,KERALA,12.0344938,75.362713299999996,BO
670563,KANNUR,KERALA,12.0312396,75.3659943,BO
670582,KANNUR,KERALA,12.1524515,75.4637789,BO
670306,KANNUR,KERALA,12.1270684,75.3149056,BO
670521,KANNUR,KERALA,12.1828872,75.2196335,BO
671351,KASARAGOD,KERALA,12.2184468,75.1238895,BO
671532,KASARAGOD,KERALA,12.4544640,75.3096645,BO
671534,KASARAGOD,KERALA,12.3712634,75.3510559,BO
671314,KASARAGOD,KERALA,12.2289378,75.1122123,BO
671311,KASARAGOD,KERALA,12.1417813,75.1720487,BO
671531,KASARAGOD,KERALA,12.3497496,75.1954795,BO
670353,KANNUR,KERALA,12.2506920,75.3351744,BO
671323,KASARAGOD,KERALA,12.7143991,74.8870701,BO
671324,KASARAGOD,KERALA,12.6599952,75.0173035,BO
671321,KASARAGOD,KERALA,12.5725620,74.9530257,BO
671124,KASARAGOD,KERALA,12.5247462,74.9950237,BO
671317,KASARAGOD,KERALA,12.4876006,75.0289877,BO
671541,KASARAGOD,KERALA,12.5059674,75.2871608,BO
671319,KASARAGOD,KERALA,12.4437637,75.0549674,BO
679322,MALAPPURAM,KERALA,10.9621360,76.2392220,BO
679325,MALAPPURAM,KERALA,11.0264210,76.2773270,BO
673642,MALAPPURAM,KERALA,11.1268540,76.0460180,BO
679326,MALAPPURAM,KERALA,11.0581430,76.3159660,BO
679338,MALAPPURAM,KERALA,58.8293110,23.5683440,BO
679321,MALAPPURAM,KERALA,10.9796830,76.1406930,BO
679357,MALAPPURAM,KERALA,10.9206290,76.2667390,BO
671322,KASARAGOD,KERALA,12.7313008,74.9939326,BO
671551,KASARAGOD,KERALA,12.6026868,75.0492939,BO
671543,KASARAGOD,KERALA,12.5499698,75.2449891,BO
673636,MALAPPURAM,KERALA,11.1067730,75.8720130,BO
679332,MALAPPURAM,KERALA,11.22573270,76.32947430,BO
673641,MALAPPURAM,KERALA,11.1546210,76.0400980,BO
673638,MALAPPURAM,KERALA,11.1008530,76.0276200,BO
676523,MALAPPURAM,KERALA,11.1118500,76.3420210,BO
676123,MALAPPURAM,KERALA,11.14724100,76.08078820,BO
676525,MALAPPURAM,KERALA,11.15894140,76.34003050,BO
676541,MALAPPURAM,KERALA,11.21039260,76.10173200,BO
679331,MALAPPURAM,KERALA,11.40484400,76.31289020,BO
679334,MALAPPURAM,KERALA,11.41619810,76.37729410,BO
673634,MALAPPURAM,KERALA,11.1515940,75.8746550,BO
673639,MALAPPURAM,KERALA,11.2376300,76.0892200,BO
676517,MALAPPURAM,KERALA,11.0679310,76.0798010,BO
678583,PALAKKAD,KERALA,11.2898000,76.0788000,BO
679521,PALAKKAD,KERALA,10.8922000,75.9995000,BO
679337,PALAKKAD,KERALA,15.5934000,76.0723000,BO
678633,PALAKKAD,KERALA,15.5934000,76.2910000,BO
678597,PALAKKAD,KERALA,15.5934000,76.5761000,BO
679506,PALAKKAD,KERALA,15.5934000,76.3119000,BO
678595,PALAKKAD,KERALA,10.8368000,76.5761000,BO
679313,PALAKKAD,KERALA,11.0743000,76.1338000,BO
679503,PALAKKAD,KERALA,11.2807000,75.9955000,BO
678601,PALAKKAD,KERALA,15.5934000,76.3475000,BO
678581,PALAKKAD,KERALA,10.9900000,76.4600000,BO
673640,MALAPPURAM,KERALA,10.8893800,76.0938480,BO
679339,MALAPPURAM,KERALA,11.23708040,76.25026540,BO
679327,MALAPPURAM,KERALA,11.1655270,76.2768750,BO
679513,PALAKKAD,KERALA,10.2134000,76.1894000,BO
679122,PALAKKAD,KERALA,15.5934000,76.3784000,BO
679307,PALAKKAD,KERALA,10.9449000,76.0831000,BO
678632,PALAKKAD,KERALA,15.5934000,76.4064000,BO
678762,PALAKKAD,KERALA,10.8028000,76.2305000,BO
679303,PALAKKAD,KERALA,15.5934000,76.1166000,BO
679501,PALAKKAD,KERALA,11.7024000,75.6850000,BO
679305,PALAKKAD,KERALA,10.9449000,76.0831000,BO
679335,PALAKKAD,KERALA,10.4000000,76.3000000,BO
679308,PALAKKAD,KERALA,11.2905000,75.7923000,BO
678582,PALAKKAD,KERALA,11.6764000,75.5598000,BO
678684,PALAKKAD,KERALA,15.5934,76.5019,BO
678543,PALAKKAD,KERALA,15.5934,76.4866,BO
678510,PALAKKAD,KERALA,15.5934,76.5772,BO
679533,PALAKKAD,KERALA,15.5934000,76.1166000,BO
679504,PALAKKAD,KERALA,11.2807000,75.9955000,BO
679522,PALAKKAD,KERALA,10.8922000,75.9995000,BO
679534,PALAKKAD,KERALA,15.5934000,76.1974000,BO
679304,PALAKKAD,KERALA,10.9347000,75.9199000,BO
679514,PALAKKAD,KERALA,10.9180000,76.4236000,BO
678641,PALAKKAD,KERALA,15.5934,76.498,BO
678009,PALAKKAD,KERALA,10.7744,76.6563,BO
678005,PALAKKAD,KERALA,15.5934,76.6563,BO
678706,PALAKKAD,KERALA,10.8028,76.2305,BO
678683,PALAKKAD,KERALA,15.5934,76.5019,BO
678687,PALAKKAD,KERALA,10.6785,76.5019,BO
678545,PALAKKAD,KERALA,15.5934,76.4866,BO
678574,PALAKKAD,KERALA,10.7085,76.4722,BO
678508,PALAKKAD,KERALA,15.5934,76.6482,BO
678507,PALAKKAD,KERALA,15.5934,76.7807,BO
678703,PALAKKAD,KERALA,10.8028,76.2305,BO
678572,PALAKKAD,KERALA,15.5934,76.4722,BO
678621,PALAKKAD,KERALA,10.6785,76.5019,BO
678502,PALAKKAD,KERALA,15.5934,76.6922,BO
678622,PALAKKAD,KERALA,15.5934,76.5019,BO
678101,PALAKKAD,KERALA,10.6812,76.7052,BO
678731,PALAKKAD,KERALA,15.5934,76.2305,BO
678004,PALAKKAD,KERALA,15.5934,76.6563,BO
678592,PALAKKAD,KERALA,15.5934,76.5761,BO
678642,PALAKKAD,KERALA,10.8296,76.498,BO
678613,PALAKKAD,KERALA,10.7831,76.5032,BO
678651,PALAKKAD,KERALA,10.6785,76.5019,BO
670643,KANNUR,KERALA,11.822882999999999,75.608940000000004,BO
670651,KANNUR,KERALA,11.8800000,75.8500000,BO
670706,KANNUR,KERALA,12.0700000,75.7400000,BO
670703,KANNUR,KERALA,11.9600000,75.6600000,BO
678624,PALAKKAD,KERALA,10.6785,76.5019,BO
678103,PALAKKAD,KERALA,15.5934,76.7052,BO
678102,PALAKKAD,KERALA,10.6812,76.7052,BO
678553,PALAKKAD,KERALA,15.5934,76.8344,BO
678557,PALAKKAD,KERALA,15.5934,76.8344,BO
678555,PALAKKAD,KERALA,15.5934,76.8344,BO
678551,PALAKKAD,KERALA,15.5934,76.8344,BO
678501,PALAKKAD,KERALA,10.5992,76.6922,BO
679571,MALAPPURAM,KERALA,10.8494147,76.0652984,BO
679576,MALAPPURAM,KERALA,10.7734621,76.0128191,BO
670705,KANNUR,KERALA,12.0800000,75.6600000,BO
670102,KANNUR,KERALA,11.7200000,75.5200000,BO
670675,KANNUR,KERALA,11.6900000,75.6000000,BO
670673,KANNUR,KERALA,11.9000000,75.7400000,BO
670704,KANNUR,KERALA,12.0100000,75.7300000,BO
670671,KANNUR,KERALA,11.74,75.56,BO
670692,KANNUR,KERALA,11.7600000,75.6000000,BO
670105,KANNUR,KERALA,11.7800000,75.5200000,BO
676306,MALAPPURAM,KERALA,11.0489109,75.9390662,BO
676301,MALAPPURAM,KERALA,10.8505159,76.2710833,BO
676105,MALAPPURAM,KERALA,10.8905807,75.9205570,BO
676307,MALAPPURAM,KERALA,10.9419836,75.9078532,BO
676561,MALAPPURAM,KERALA,10.8233155,75.9225670,BO
676503,MALAPPURAM,KERALA,11.0001120,75.9988311,BO
676551,MALAPPURAM,KERALA,10.9444634,75.9820935,BO
676102,MALAPPURAM,KERALA,10.8762118,75.9121792,BO
